[2014-10-11 15:42:17             ::1                   Asia/Kolkata] 1049   $$$Unknown database 'iiitdmatudentsportal'$$$
[2014-10-18 02:40:02             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:40:11             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:40:46             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:45:02             ::1                   Asia/Kolkata] 1146   $$$Table 'iiitdmstudentsportal.suspicious' doesn't exist$$$

[2014-10-18 02:45:47             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:37             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:43             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:48             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:48             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:49             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:49             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:49             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:48:49             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:49:14             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:49:38             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:51:21             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:52:57             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:54:15             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:54:17             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:54:18             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:54:52             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:56:05             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:57:13             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:57:40             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 02:57:43             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:06:08             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:07:02             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:07:02             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:07:02             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:11:55             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:11:59             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:11:59             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:11:59             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:11:59             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:11:59             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:03             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:03             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:03             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:03             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:05             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:05             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:05             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:05             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:05             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:06             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:06             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:07             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:07             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:07             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:07             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:07             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:08             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:08             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:08             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:08             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:09             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:09             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:10             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:10             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:10             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:10             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:10             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:12             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:12             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:12             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:12             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:13             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:13             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:13             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:15             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:15             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:15             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:12:16             ::1                   Asia/Kolkata] 0      $$$$$$

[2014-10-18 03:14:24             ::1                   Asia/Kolkata] 0      $$$$$$

